gene,T,R
RSPH1,0.684744692,-0.325150304
TMPRSS3,0.6779722990000001,0.040182884
SLC37A1,1.1412359440000002,-0.1017114059999999
SLC37A2,1.1412359440000002,-0.1017114059999999
WDR4,0.937589113,0.1817179289999999
NDUFV3,0.943687492,0.048129683
CBS,0.74666225,-0.404835334
CRYAA,0.934094521,0.019201668
SIK1,1.06841137,0.01768223
ARHGAP28,0.501692509,0.065485223
AKAP8,0.30427019,0.023355716
MYOM1,0.788842767,0.158452348
WIZ,1.121798208,-0.180761072
LPIN2,0.504573835,0.125403125
EMILIN2,0.867332765,0.247187023
SMCHD1,0.32810857,0.1223132169999999
CYP4F3,0.950715504,-0.103603051
NDC80,0.448747987,0.307978951
CLIP4,0.732231183,0.056177604
LBH,0.982962112,-0.251887522
GALNT14,0.699681771,0.240121548
EHD2,0.98377346,0.015873861
EHD3,0.98377346,0.015873861
XDH,0.7220432379999999,0.251319171
DPY30,0.26373091,-0.050939697
SPAST,0.269662178,0.060357808
SLC30A6,0.4379894139999999,0.2553779989999999
PRKD3,0.305066258,0.108165955
YIPF4,0.274497368,-0.059537528
BIRC6,0.264409683,0.141867427
CRIM1,0.906684382,-0.333043228
VIT,0.639941027,-0.256526263
STRN,0.330137804,0.192198963
TTC27,0.572180469,0.358782459
EIF2AK2,0.376871068,0.268305717
CEBPZ,0.4055985139999999,0.299664811
PJA2,0.362232964,0.208760231
QPCT,0.607085495,0.04678053
MAN2A1,0.427778156,0.26760437
CYP1B1,0.592702239,0.4396441889999999
VAPA,0.2680831589999999,0.139957419
RALBP1,0.651657532,-0.158505395
SRSF7,0.34368073,0.225339127
TWSG1,0.677123233,-0.411445312
NDUFV2,0.617822034,0.110894453
LHCGR,0.925882939,-0.15204075
NRXN1,0.732883376,-0.0440565209999999
CACNA1H,0.958715951,0.057231738
PRSS41,0.558186388,-0.00351722
PRSS21,0.686812923,0.018566086
LRPPRC,0.303256083,0.146929333
ATP6V0C,1.1314658640000002,0.020408353
DISP1,0.6121406079999999,-0.136186468
PRSS30P,0.6121406079999999,-0.136186468
PREPL,0.257398136,-0.12335826
ABCA3,0.775799355,-0.442082757
SLC3A1,0.6697060229999999,0.269483386
ECI1,0.685611958,-0.118402534
SIX2,0.534437528,-0.266136042
SRBD1,0.550046634,0.136459949
DNASE1L2,1.097031524,-0.011127838
E4F1,1.117052539,0.035423045
EPAS1,1.009195696,-0.222974838
MLST8,1.097560065,0.06204471
RHOQ,0.33720564,0.209629619
PIGF,0.390092766,0.258480466
CRIPT,0.328468386,0.2091424389999999
MCFD2,0.645418941,0.3431400979999999
MSH2,0.419219484,-0.153343007
GTF2A1L,0.822276232,0.0561482379999999
HAGH,0.819619922,-0.324175416
SPSB3,1.113916166,0.007601009
MAPK8IP3,0.973857794,-0.215004797
C3,0.637225872,0.25937584
TMEM204,0.84615455,-0.2480663239999999
IFT140,0.6647970120000001,-0.240411674
TELO2,0.880588811,0.009165207
ST6GAL2,0.75632212,-0.02425546
TEKT4,0.5630139120000001,-0.420605279
SOX8,0.7830479140000001,0.1692496989999999
NME4,0.8701108040000001,0.0966550619999999
RXYLT1,0.955039816,-0.2383820019999999
TMEM8A,0.955039816,-0.2383820019999999
MRPL28,0.999684904,-0.122578622
AXIN1,0.871792495,0.188189279
PDIA2,0.768124623,0.000854567
RGS11,0.778559702,-0.475495249
LUC7L,0.339958831,0.094654735
DUSP1,1.107418315,0.063008447
BNIP1,0.581023787,0.414096849
PHF2,1.061014496,-0.21510643
PHF1,1.061014496,-0.21510643
CUTA,1.124086483,-0.118513253
PLIN3,1.0355515240000002,-0.126502584
KDM4B,0.880181716,-0.275134541
RFX2,0.950308119,-0.339707511
ACSBG2,0.503584034,-0.160705509
IP6K3,0.523181364,0.034431136
GRM8,0.528808512,-0.015375026
MLLT1,1.055653997,-0.2164203539999999
NUDT3,1.024003622,-0.148727374
SPDEF,0.84630563,-0.403616056
SNRPC,1.149385364,0.040000062
TAF11,0.383654311,0.141648415
ANKS1A,1.005118985,-0.285651411
ZNF76,1.108765381,-0.188551833
FKBP5,0.711858716,0.3755786989999999
CLPS,0.877211174,-0.2923954
NUDT12,0.43032536,0.063019789
CUL2,0.348412317,0.247357956
BAMBI,0.844041333,-0.05161533
MTPAP,0.331887568,0.184813402
MAP3K8,0.596558987,0.419441452
SVIL,0.498916019,-0.126075937
ZEB1,0.731734441,0.088382146
EPC1,0.507551525,-0.111761685
SOS1,0.324591937,-0.003980559
MAP4K3,0.331593348,0.0499423509999999
TMEM178A,0.889145235,-0.2660243539999999
THUMPD2,0.559188641,0.3406189229999999
PKDCC,1.056816976,-0.071302314
COX7A2L,0.748107781,-0.122314362
THADA,0.518835591,-0.241932816
DYNC2LI1,0.278923099,-0.134665863
ABCG8,0.627271074,-0.027383516
ADCYAP1,0.4747706339999999,-0.0535138909999999
POLR2D,0.560099479,0.3706888929999999
SLC25A46,0.36186589,0.2143157989999999
SAP130,1.149605649,-0.060522896
SYT4,0.531383336,0.006631898
CELF4,0.62373146,-0.102691301
SLC39A6,0.6487596529999999,0.2120166489999999
ELP2,0.5104112129999999,0.111360847
C18orf21,0.606270766,0.342791975
ZSCAN30,0.546704063,-0.0481090709999999
ZNF397,0.233201822,0.00586893
MAPRE2,0.767339021,-0.290940888
WAC,0.731182763,0.092870853
CCNY,0.37843451,0.2216731
THOC1,0.316847845,0.1941309339999999
ROCK1,0.266765442,0.136495434
CYP4F12,0.805806584,-0.08639063
ESCO1,0.268180182,0.078353732
MIB1,0.329794242,0.152523505
ADAMTS10,0.951620516,-0.275257889
MYO1F,0.919059069,0.297943119
KIFC1,0.587832929,0.085436842
DTNA,0.480705007,0.082481418
CDH2,0.6585863439999999,-0.1239324419999999
TAPBP,1.167901648,0.061478091
WDR46,0.7790509720000001,0.109099753
MEP1B,0.443157425,0.027602394
RNF138,0.262890358,0.055588005
VPS52,1.095345202,-0.170149804
RING1,1.074306908,-0.119323845
SLC39A7,1.113550338,0.1049454859999999
COL11A2,0.754000667,-0.1832384
DSC2,0.668959869,0.32397814
HLA-DOA,0.900910134,-0.024176455
BRD2,1.088578126,0.085588311
PSMB9,0.899032299,0.194809283
PSMB8,0.596947295,0.368139476
TAP2,0.74915519,0.115615897
BTNL2,0.810035677,0.1071313159999999
PFDN1,0.680727003,0.317451941
PSD2,0.570137977,0.127387309
TMEM173,0.946210506,0.231801956
DNAJC18,0.379446955,0.063121082
SPATA24,0.330581019,-0.139554227
SLC23A2,0.669232233,-0.480143182
SLC23A1,0.669232233,-0.480143182
SIL1,1.05675072,-0.04146856
HSPA9,0.481692025,0.332567456
ETF1,0.4367310829999999,0.330688598
CYP21A1P,0.998746538,-0.114963471
GFRA3,0.794106887,0.201931121
CDC23,0.991037844,-0.234546499
C2,0.846727985,0.05163421
CFB,0.846727985,0.05163421
PSMA1,0.846727985,0.05163421
STARD4,0.315088005,-0.0480964059999999
TSLP,0.7612911509999999,0.149577854
GYPC,0.617932145,-0.2082733389999999
BIN1,0.708630922,0.115961934
ERCC3,0.7015017370000001,0.459793731
MAP3K2,0.27351282,0.111510994
IWS1,0.370815097,0.14637727
PROC,0.950702592,-0.160170363
CSNK2B,0.88724835,-0.07399381
MYO7B,0.665420319,-0.073766907
GPANK1,1.032726845,-0.050824297
APOM,0.815194502,0.140058337
BAG6,1.185513302,-0.085455771
PRRC2A,1.1483370000000002,-0.136334685
LIMS2,0.990498562,-0.283054491
AIF1,0.585226137,0.474710099
LTB,0.950763948,-0.173389519
WDR33,0.263615892,0.094133215
TNF,0.874768799,0.406561721
LTA,0.909177068,-0.026503875
ATP6V1G2,1.090112492,-0.118872053
RIOK3,0.438070477,0.310257377
POU5F1,0.7601657690000001,0.037874237
PSORS1C2,0.8408776170000001,0.22763021
AQP4,0.317615827,-0.126573776
NPC1,0.787811798,-0.3595720079999999
MRPL27,0.662438994,0.389338502
ZNF521,1.06668953,-0.064067763
LAMA3,0.7191127540000001,-0.462164787
DHX16,0.698108112,-0.078820655
IMPACT,0.303216693,0.153193638
TTC39C,0.655488149,0.437932775
NDFIP1,0.6180124020000001,-0.2892285089999999
ATAT1,0.930137276,-0.332877836
SPRY4,0.8323692340000001,0.403997441
GNL1,1.132567275,0.108407106
CABYR,0.75857229,0.36068766
NR3C1,0.290697184,0.031976641
MRPS18B,0.931440141,0.297422066
PCDH12,0.63098313,-0.309407512
RPP21,1.004755567,-0.194639945
ARAP3,1.039518931,-0.255192978
HDAC3,0.935658514,0.07420602
TRIM26,0.995803206,0.122397214
GABBR1,0.759019068,-0.426957537
MYOT,0.795259705,0.152705692
DCP2,0.571324107,0.4235615579999999
IK,0.380151011,0.249516264
PGGT1B,0.3642999079999999,0.235954455
MAL2,0.326824705,-0.090731127
AP3S1,0.43109629,0.319513397
ANKHD1,0.451367076,0.021561949
SLC4A9,0.8312912290000001,0.283861788
HBEGF,0.7356725590000001,0.453254238
YIPF5,0.369288984,0.245988922
RBM27,0.337801109,0.205540208
LARS,0.495166526,0.365977458
C18orf54,0.495166526,0.365977458
TCERG1,0.640808697,0.434490565
PPP2R2B,0.57842459,-0.436499675
DPYSL3,1.019481101,0.085525697
JAKMIP2,0.461102706,-0.096615493
DTWD2,0.394240145,-0.008948663
HSD17B4,0.357161106,-0.04470974
RAB27B,0.496826879,-0.346350157
MBD2,0.586207495,0.392759442
SMAD4,1.027024446,-0.157138431
SEC11C,0.6803820979999999,0.133928223
GRP,0.558139549,0.125203919
UCMA,0.558139549,0.125203919
RAX,0.56190683,0.13928967
CPLX4,0.901077867,0.1831339669999999
PMAIP1,0.537777356,0.328685654
GNAL,0.689725736,-0.15993298
IMPA2,0.706976426,0.1997017689999999
CIDEA,0.62469065,-0.304389819
AFG3L2,0.427216593,0.178241255
SRFBP1,0.397107247,0.266747467
LOX,0.798396855,0.410308086
LOC100505841,0.8195257990000001,-0.307567337
SPIRE1,0.544005835,0.176234465
SNCAIP,0.774196705,-0.461344267
SNX24,0.350776405,0.050803678
PSMG2,0.411707316,0.194457893
PPIC,0.7353534840000001,0.11490155
PTPN2,0.413165664,0.300788173
CEP192,0.37812113,0.202612843
SETBP1,0.6588178929999999,-0.345938614
SLC14A2,0.847214722,0.116208227
GALR1,0.872718663,0.21400405
ME2,0.4658809229999999,0.262568745
MAPK4,0.871326582,-0.006141555
MAPK6,0.871326582,-0.006141555
CXXC1,1.036198449,-0.187664231
MBD1,0.5819697970000001,0.174489431
SMAD2,0.8678274220000001,0.122882296
SALL3,0.7941214320000001,0.070968701
ATP9B,0.907909522,0.108878351
RBFA,0.840026501,0.2148346039999999
PDE6A,0.688076275,0.0409136229999999
CSNK1A1,0.379603742,0.251769824
IL17B,0.904661809,0.078382645
PCYOX1L,1.037904203,-0.1087184309999999
GRPEL2,0.3938469579999999,0.182550682
NAPG,0.326813914,0.140504444
TXNL1,0.3617630529999999,0.242164121
NARS,0.638094863,0.458314789
FECH,0.624594611,-0.303536567
NEDD4L,0.769859326,-0.302787494
LMNB1,0.636321319,0.3970487729999999
C5orf63,0.313352857,0.1057772769999999
MEGF10,0.748459291,0.1971214439999999
PRRC1,1.049018677,-0.213729926
SLC12A2,0.2432651189999999,0.054248645
FBN2,0.85805679,0.037161608
SLC27A6,0.552761634,0.128886389
ISOC1,0.359508425,0.149879562
DCTN4,0.287755987,-0.080121096
RBM22,0.943854334,-0.003895734
RPS14,0.843781888,0.238118272
CD74,1.025051172,-0.125195893
TCOF1,1.189532645,0.038603788
TMX3,0.290639823,0.125141708
CAMK2A,0.923116045,-0.345318729
CDX1,0.591578855,0.052049762
PDGFRB,1.145984732,-0.0451398229999999
CSF1R,1.082868345,0.085830389
HMGXB3,1.133546801,-0.042928354
GNAQ,0.308058091,0.078029141
PSAT1,0.582139333,0.4400823729999999
TLE4,0.6972984040000001,-0.255664088
CNDP2,0.627319751,0.3879544889999999
CBLN2,0.6029509710000001,0.073395732
SCGB1A1,0.571956069,-0.452305215
ASRGL1,0.63159465,0.080621119
ANXA1,0.426118325,0.280778163
INCENP,1.0294097290000002,0.036271608
FTH1,0.8839799970000001,0.360173112
RAB3IL1,1.071448415,0.063995865
FADS3,1.044852446,-0.146773575
FADS2,0.910179293,-0.262020468
TMEM138,0.701946365,0.041904711
TMEM216,0.646309867,-0.30771979
SDHAF2,0.360479551,0.254676167
CD5,0.960874182,-0.219609901
CD6,1.002937207,-0.132287517
MS4A14,0.456847075,0.135578215
MS4A7,0.457147377,0.163741592
MS4A2,0.494937454,0.078615863
MS4A1,0.494937454,0.078615863
MS4A6A,0.419561087,0.193930385
MS4A6E,0.419561087,0.193930385
MS4A3,0.5815744110000001,0.234750528
CBLIF,0.5306605879999999,-0.210066151
MRPL16,0.5740776089999999,0.35548935
OSBP,0.488591531,0.04863525
FAM111A,0.634231515,0.413825751
ZFP91,0.337077279,0.203219392
CNTF,0.337077279,0.203219392
LPXN,0.5717923460000001,0.421035638
GNA14,0.4332580139999999,-0.235593512
RFK,0.4383960289999999,-0.176584822
PCSK5,0.632550029,0.158283003
OSTF1,0.87568183,0.192668128
TRPM6,0.436361428,-0.219614858
MS4A8,0.8872864140000001,0.388740608
MS4A10,0.8246382940000001,0.1616893419999999
CCDC86,0.93967389,0.369273619
ZP1,0.922181539,-0.101334737
PRPF19,1.04350743,-0.050416742
ORAI1,1.059488637,-0.206419884
TMEM132A,1.059488637,-0.206419884
SLC15A3,0.92500023,0.361406045
PGA3,0.693764567,0.2509911019999999
PGA4,0.693764567,0.2509911019999999
PGA5,0.693764567,0.2509911019999999
DDB1,0.7184832520000001,0.007074207
FEN1,0.756983718,0.2705435519999999
SYT7,0.8541761390000001,-0.386734037
TMC1,0.7270958270000001,0.233224832
ZFAND5,0.59025578,0.38073512
SLC22A25,0.6810193990000001,-0.178303756
SLC22A9,0.6810193990000001,-0.178303756
RTN3,0.506615245,-0.2136903919999999
ATL3,0.27074408,0.068557856
NAA40,1.007592303,-0.177497166
OTUB1,0.803947339,0.306082038
LIPF,0.575462004,-0.068114514
CDC42BPG,0.7637205429999999,-0.286226678
LIPN,0.46084295,0.106016979
LIPK,0.7679088359999999,0.033515426
EHD1,1.173289674,-0.004979425
ATG2A,1.157729104,-0.110045331
ANKRD22,0.786125229,0.2129759239999999
STAMBPL1,0.532972975,0.283572581
PPP2R5B,1.084608959,-0.194002453
FAS,0.456998994,0.325786498
CDC37L1,0.295105309,0.131995107
LIPA,0.3899458429999999,0.167728401
AK3,0.5642920920000001,-0.23920098
AK4,0.5642920920000001,-0.23920098
GPHA2,0.901724912,-0.079422022
RCL1,0.69572471,0.36246073
SNX15,1.0599215,-0.2271483239999999
JAK2,0.454843736,0.355340971
SAC3D1,1.108704782,-0.118809877
CDCA5,0.7797131279999999,0.222184208
ZFPL1,1.150763685,-0.036757737
TNFRSF25,0.988574779,-0.065212598
KIF20B,0.412307501,0.2698019239999999
HTR7,0.86042016,0.347568198
TM7SF2,0.918678999,-0.326574933
RPP30,0.411775509,0.303268828
ANKRD1,0.601480485,0.439430194
PCGF5,0.41453592,0.299961485
MLANA,0.894823168,-0.145688138
SYVN1,1.147561198,-0.083221016
IL33,0.633450685,-0.265299499
TNKS2,0.466760621,0.108637001
TJP2,0.7815233709999999,-0.046163784
TPD52L3,0.909178956,0.161162427
FRMD8,1.091667264,-0.1157730019999999
UHRF2,0.260065573,0.09053139
SLC25A45,0.870035193,-0.1915737739999999
DPF2,1.134285445,-0.0917101509999999
GLDC,0.8534352040000001,-0.112227152
MRPL21,0.512004738,0.3592130979999999
RPS6KB2,1.134665543,-0.108134022
IGHMBP2,1.061798048,0.102712775
POLA2,0.903813246,0.225499216
CORO1B,0.8879454509999999,0.180207931
EIF1AD,0.541068415,0.3505188489999999
CABP4,0.918397288,0.279870531
CHKA,0.263427604,-0.059446672
BANF1,0.931141784,0.2085527019999999
TMEM134,1.132632703,-0.069423737
CST6,0.913176188,-0.020788833
AIP,1.061224549,0.122834666
AURKAIP1,1.061224549,0.122834666
PITPNM1,1.19820927,-0.0216022539999999
SF3B2,0.828699788,-0.165691891
POLD4,1.159661768,-0.053863859
PACS1,1.085479478,-0.175651547
CDK2AP2,1.183370952,-0.057910808
CABP2,0.940476061,0.052030614
KLC2,1.093022681,-0.0068345409999999
MBL2,0.789934102,0.159026675
ACY3,0.927295025,-0.246738731
PIP5K1B,0.678566827,-0.421683263
DKK1,0.8184653159999999,-0.083365945
NUDT8,0.982045666,-0.041295531
RAB1B,1.107291912,-0.1439292519999999
DOC2GP,0.947639264,-0.038126632
CNIH2,0.996227612,0.133552389
YIF1A,1.089277123,0.0655799109999999
CBWD1,0.3949208979999999,0.2361396039999999
RIN1,0.922479507,0.302601235
ALDH3B1,0.838700089,-0.118458375
ASAH2,0.362475247,-0.1750476989999999
RCE1,1.170826468,-0.069585622
SLC29A2,1.1080830659999998,-0.003093097
PC,0.7339618840000001,-0.4673711439999999
SGMS1-AS1,0.7822172690000001,-0.24656066
MINPP1,0.618209889,0.412140207
APBA1,1.156729948,0.008187363
PAPSS2,0.476275902,-0.004379225
CPT1A,0.782820325,0.186749291
PELI3,0.820087914,-0.12949144
MRPL11,0.8166575759999999,0.355762237
MUS81,1.100279761,-0.116304188
GAL,0.821725651,-0.229389286
GGTA1P,0.821725651,-0.229389286
PPP6R3,0.297265018,0.080378935
EFEMP2,0.929809426,0.354100762
CTSW,0.8676833070000001,0.044274006
FIBP,1.058310838,-0.079918948
FOSL1,0.8745593759999999,0.396808576
LRP5,1.1190770209999998,-0.146225793
DRAP1,0.825939435,-0.041247483
SMARCA2,0.551546054,-0.284125609
OVOL1,1.014038903,0.063835924
VLDLR,0.3916825329999999,-0.038305523
RNASEH2C,0.879300428,-0.083594397
KAT5,0.985354841,-0.102692184
RELA,1.189033527,-0.063460048
SLC1A1,0.617923207,0.074680248
KCNK6,0.946754419,-0.074529719
KCNK7,0.946754419,-0.074529719
EHBP1L1,1.01803627,0.206699121
FAM89B,1.138818466,-0.138800536
SCYL1,1.148094894,-0.072213301
CAPN1,1.129916968,-0.12764133
SMC5,0.326309288,0.18458191
ARL2,1.165953017,-0.09234449
MEN1,1.08490057,-0.049597389
MAP4K2,1.050114622,-0.245947252
SF1,1.132757345,-0.142429266
RPS6KA4,1.088614083,0.174096761
PRDX5,0.631168166,0.482424181
PRDX6,0.631168166,0.482424181
ESRRA,1.096775509,-0.022080116
CATSPERZ,0.697660018,-0.0906998369999999
KCNK4,0.697660018,-0.0906998369999999
GPR137,1.034945534,-0.234830098
BAD,1.104701469,-0.095163279
PLCB3,1.023683472,-0.2130358939999999
VEGFB,1.089635399,-0.208173255
DNAJC4,1.113793689,-0.077704629
FERMT3,1.055017177,0.2089991839999999
STIP1,0.617424152,-0.014968496
RCOR1,0.93924672,0.228305087
RCOR2,0.93924672,0.228305087
MARK2,0.867248351,-0.278318799
LGALS12,0.609402068,-0.464786753
HRASLS5,0.620839351,-0.294471345
SMC3,0.285000824,0.035107901
PDCD4,0.3414614829999999,0.013297143
SHOC2,0.321509691,0.203530883
GPAM,0.538783816,-0.069830415
TECTB,0.756514927,0.345801471
ACSL5,0.394645529,-0.111902349
ZDHHC6,0.36679859,0.134463496
VTI1A,0.491762064,0.082109508
TCF4,1.08335511,-0.0580753659999999
TCF7L2,1.08335511,-0.0580753659999999
HHEX,1.019938387,0.058389555
CYP26A1,0.555462627,-0.117423354
CEP55,0.439697989,0.093185063
RBP4,0.4978288629999999,-0.273913064
EIF3A,0.354373865,0.235719528
PDE6C,0.662382419,-0.077553916
FAM45A,0.288156531,0.150093233
PRDX3,0.315757868,0.12258529
PLCE1,0.652764571,-0.421126502
NOC3L,0.462773238,0.339903126
HELLS,0.347983977,0.069736639
CYP2C18,0.655255362,-0.105685155
SORBS1,0.74431218,-0.220673333
ALDH18A1,0.793700527,0.354288605
TCTN3,0.591413689,-0.01298422
CCNJ,0.4493712529999999,0.024445473
TLL2,0.77377749,-0.055612478
DNTT,0.787430321,-0.0051900509999999
TM9SF3,0.302126903,0.157963692
PIK3AP1,0.804071641,0.302016606
LCOR,0.3579208,0.146684288
SLIT1,0.82919687,0.068778961
SLIT3,0.82919687,0.068778961
SMNDC1,0.375458795,0.204798998
MXI1,0.761282736,-0.1845181639999999
ADD3,0.35093689,0.046061339
XPNPEP1,0.8065933390000001,0.4073060639999999
TRIM8,1.140140954,-0.127167922
ARL3,0.6897195629999999,-0.338158615
SFXN2,0.765548103,-0.019567773
MAOA,0.332122667,0.0564881729999999
EFHC2,0.358374756,-0.232612986
FUNDC1,0.338693322,0.103110176
NT5C2,0.704194435,0.310988363
MSR1,0.57733042,0.4664285279999999
PDCD7,0.855597473,0.31317579
PDCD11,0.855597473,0.31317579
TAF5,0.358273081,0.2382418039999999
PCGF6,0.298070144,-0.004630588
NR0B1,0.645657696,-0.011965753
CXorf21,0.456275461,0.34660776
SLK,0.310369563,0.1946870839999999
COL17A1,1.05568168,-0.1646997
SFR1,0.7421197890000001,0.295984144
GSTO1,0.856261029,0.025664554
GSTO2,0.913620873,0.2220696919999999
HABP2,0.631033462,-0.238595732
CASP7,0.565158913,0.016959617
DCLRE1A,0.544559832,0.351819848
NHLRC2,0.593377791,-0.264391751
TDRD1,0.479525807,0.080962623
VWA2,0.8424516009999999,0.271895978
AFAP1L2,1.107481035,0.008659725
ABLIM1,0.761551599,-0.251551399
TRUB1,0.587645715,0.067312224
GFRA1,0.5373790070000001,-0.398734629
PNLIPRP2,0.641977481,-0.194269626
HSPA12A,0.450709792,-0.064676865
SLC18A2,0.599677794,-0.021381643
C15orf40,0.532753461,0.267321457
BTBD1,0.331202498,0.171118905
BNC1,0.635247055,-0.039929273
GCGR,0.604117541,0.040490858
BHLHE22,0.807665745,0.301233181
P4HB,0.682339666,0.41183369
ARHGDIA,1.212923879,-0.026209903
INTS4,0.458783176,-0.257386522
ANAPC11,0.940384985,-0.268999117
PCYT2,0.898807135,-0.360645785
SIRT7,1.09618673,-0.094903446
TOLLIP,0.924607531,-0.058288502
PYCR1,0.968590365,0.27040143
MYADML2,0.839265576,0.159954936
ASPSCR1,1.164918965,-0.014488901
LAPTM5,1.082942874,-0.140173666
BHLHE40,1.082942874,-0.140173666
LRRC45,0.8004570740000001,-0.249071682
MOB2,0.859639712,-0.081870478
MAGED1,1.043636222,-0.146321394
FASN,0.879020343,-0.386509085
ARHGAP19,0.626101229,0.166060457
DUS1L,0.78950971,0.042162755
GPS1,0.877991431,-0.0679732629999999
ZDHHC16,0.910393051,0.277977818
RFNG,1.1528231759999998,-0.122376729
MMS19,1.011439338,-0.096643515
SLC16A3,1.125472802,0.089186035
CSNK1D,1.0828244340000002,0.100360373
CD7,0.781636642,-0.286174218
SECTM1,0.7770836590000001,0.374874605
RAB40B,0.968324266,-0.052895384
UBTD1,1.111091169,0.055648879
ANKRD2,0.679975221,0.275818894
FN3K,0.69546482,-0.212629003
HOGA1,0.893243838,0.170011062
PI4K2A,1.084607333,0.090888819
LOXL4,0.910823361,0.26131771
HPS1,1.143884306,-0.06553699
CNNM1,0.509487138,-0.099034788
GOT1,0.789927455,0.228173515
ENTPD7,0.510000921,0.236620401
CUTC,0.44205071,0.332302293
ABCC2,0.623884754,0.0554355309999999
DNMBP,0.92523127,-0.289295055
CPN1,0.83915811,-0.329475853
ERLIN1,0.313144996,0.110388009
FBXO24,0.295921324,0.144523568
CHUK,0.295921324,0.144523568
